"id","text_en","text_pt","sentiment"
"40378","This period melodrama is one of Griffiths earliest claustrophobic films. Characters trapped within a room are prevalent throughout his work and, as time went by, he would become increasingly adept at portraying their helplessness and involving the audience in their terror. In the bluntly titled Sealed Room there is one major difference to the normal plot line, in that there truly is no escape.Griffith achieves the claustrophobic effect here in two ways. First is his use of space. While the typical Biograph short might utilise a dozen or more sets, The Sealed Room features only two adjoining rooms Â? the kings court and the dove cote that becomes the eponymous tomb. The set design in these shorts is rarely referenced, but here it is crucial. The court is a large interior, with a backdrop hinting at greater depth and showing us a window and a staircase. Actors enter and leave from various directions, suggesting the room is not only spacious but also free and open. By contrast the dove cotes back wall is very close to the camera, and the angles in it suggesting a hexagonal or octagonal shape make it seem even more confined.The second technique on display here is the cross-cutting. Anyone with an interest in Griffiths work will probably know about his heavy use and development of cross-cutting to build excitement or tension. Many will also know that strictly speaking it wasnt his invention. However what makes Griffiths cross-cuts so effective is the way he paces the opposing images so they complement each other. The Sealed Room contains a good example of what I mean. The shots of the masons shifting the heavy bricks have a slow, step-by-step pace to them, with tension building as the wall gets higher. This movement is matched by the shots of the blissfully unaware lovers, in which Marion Leonard tears off flower petals one-by-one. As the couple realise their predicament, their rising panic is complemented by the opposing shot of the king madly thrashing his sword against the wall.At this point, Griffith was yet to realise that the action could be heightened further by introducing a third strand to the cross-cut. The dramatic ""ride-to-the-rescue"", here absent, was later to become a standard climax to Griffiths pictures.","Este período melodrama é um dos primeiros filmes claustrofóbicos de Griffiths. Personagens presos dentro de uma sala são predominantes durante todo o seu trabalho e, com o passar do tempo, ele se tornaria cada vez mais adepto de retratar seu desamparo e envolver o público em seu terror. No Bluntly intitulado Sealed Room há uma grande diferença para o enredo normal, em que realmente não há escapatória. Griffith alcança o efeito claustrofóbico aqui de duas maneiras. Primeiro é o uso do espaço. Enquanto o típico Biograph curto pode utilizar uma dúzia ou mais conjuntos, The Sealed Room apresenta apenas dois quartos adjacentes Â? a corte dos reis e a pomba que se torna a tumba epónima. O design do cenário nesses curtas raramente é referenciado, mas aqui é crucial. O tribunal é um grande interior, com um pano de fundo insinuando a maior profundidade e nos mostrando uma janela e uma escada. Os atores entram e saem de várias direções, sugerindo que a sala não é apenas espaçosa, mas também gratuita e aberta. Por outro lado, a parede de trás da pomba está muito próxima da câmera, e os ângulos sugerindo uma forma hexagonal ou octogonal fazem com que pareça ainda mais confinada. A segunda técnica em exibição aqui é o corte transversal. Qualquer um que tenha interesse no trabalho de Griffiths provavelmente saberá sobre seu uso pesado e desenvolvimento de cross-cutting para gerar excitação ou tensão. Muitos também saberão que estritamente falando não foi sua invenção. No entanto, o que torna os cortes transversais de Griffiths tão eficazes é o modo como ele avança as imagens opostas, de modo que elas se complementam. A Sala Selada contém um bom exemplo do que quero dizer. Os tiros dos pedreiros deslocando os tijolos pesados ​​têm um ritmo lento e passo a passo, com a construção de tensão à medida que a parede se eleva. Este movimento é acompanhado pelas fotos dos amantes alegremente inconscientes, nos quais Marion Leonard arranca pétalas de flores uma a uma. Enquanto o casal percebe sua situação, seu pânico crescente é complementado pelo tiro oposto do rei, debatendo loucamente sua espada contra a parede. Nesse ponto, Griffith ainda estava para perceber que a ação poderia ser aumentada ainda mais, introduzindo uma terceira vertente para o corte transversal. O dramático ""passeio ao resgate"", aqui ausente, mais tarde se tornaria um clímax padrão para os quadros de Griffith.","pos"
"40379","By 1909, D.W. Griffith had been directing films for the Biograph Company for about a year, and Â? working at a rate of two or three per week Â? was rapidly beginning to develop his skills as a filmmaker. The Sealed Room is a very interesting 11 minute short, a fascinating piece of Gothic melodrama that even drifts slightly into the realm of early horror. The simple narrative was probably inspired by Edgar Allen Poes 1846 short story, ""The Cask of Amontillado,"" and concerns a powerful king who conceives a deliciously sadistic form of revenge to punish his wifes infidelity.Set in medieval times, The Sealed Room begins with the king Arthur V. Johnson overseeing the construction of a windowless room from a sequestered dove-cote, the idea being that he and his wife Marion Leonard will have a completely private place to enjoy each others company. He is obviously very much in love with her, always showing his affection, this latest act the crowning achievement of his endearment. However, unbeknownst to the king, his wife has fallen in love with the royal minstrel Henry B. Walthall. During one romantic liaison inside the specially-built room, the wife and the minstrel are discovered, and the heartbroken king conceives a means of getting his retribution on the ignorant couple. Silently, he orders his workmen to seal off the only doorway with stone and mortar, slowly descending into cackling insanity as each new stone is placed down.D.W. Griffith always had an eye for acute detail, and The Sealed Room is an excellent early example of this. The lavish medieval century costumes lend the film a sense of reality, and the castle interior looks authentic enough to be believable. At the time, the director was also pioneering methods of creating suspense, and I must admit that, as the film progressed, I became fixated on finding out what would happen to the hapless young lovers. In the early minutes, Griffith restricts his shots to lengthy long-takes from a stationary camera as was usual at the time, but soon Â? parallel to the progressively darker subject matter Â? he alters his editing tactics in a fascinating way. Though he may not have invented the technique, Griffith was crucial in popularising the use of ""cross-cutting"" Â? that is, alternating between different events occurring at the same time. Not only does this create a sense of continuity, but it also maximises the level of suspense, since we, as the audience, are well aware, not only of the kings ghastly actions, but also that the wife and the minstrel are oblivious to it all.Despite these innovations, The Sealed Room suffers from many of the shortcomings typical of the era. The entire film takes place in just two rooms, with footage captured from a total of just three positions, and so it is prone to become dull and monotonous at times. The acting performances are greatly exaggerated for extra effect, however, at least in the case of Arthur V. Johnson, his overplaying actually contributed to recognising the escalating madness of the betrayed king. A moment that I thought particularly effective was when the two lovers attempted to exit the room, only to find their only doorway replaced with a wall of solid stone. Their panicked reactions, accompanied by the silent maniacal cackling of the king, serve very well to create an impending sense of claustrophobia. I did think, however, that their supply of oxygen was exhausted surprisingly quickly.","Em 1909, D.W. Griffith dirigia filmes para a Biograph Company há cerca de um ano e? trabalhando a uma taxa de dois ou três por semana? estava rapidamente começando a desenvolver suas habilidades como cineasta. O Sealed Room é um curta de 11 minutos muito interessante, uma peça fascinante de melodrama gótico que chega ao reino do horror primitivo. A narrativa simples foi provavelmente inspirada pelo conto de Edgar Allen Poes 1846, ""O Barril de Amontillado"", e diz respeito a um rei poderoso que concebe uma forma deliciosamente sádica de vingança para punir a infidelidade de sua esposa. Nos tempos medievais, A Sala Lacrada começa com o rei Arthur V. Johnson supervisionando a construção de uma sala sem janelas a partir de uma pomba isolada, a idéia é que ele e sua esposa Marion Leonard terão um lugar completamente privado para desfrutar da companhia uns dos outros. Ele é obviamente muito apaixonado por ela, sempre mostrando seu afeto, este último ato a coroação de seu carinho. No entanto, sem o conhecimento do rei, sua esposa se apaixonou pelo menestrel real Henry B. Walthall. Durante uma ligação romântica dentro da sala especialmente construída, a esposa e o menestrel são descobertos, e o rei de coração partido concebe um meio de obter sua retribuição ao casal ignorante. Silenciosamente, ele ordena que seus operários selem a única porta com pedra e cimento, descendo lentamente em insanidade enquanto cada nova pedra é colocada abaixo. Griffith sempre teve um olho para detalhes aguçados, e The Sealed Room é um excelente exemplo inicial disso. Os luxuosos trajes do século medieval conferem ao filme uma sensação de realidade, e o interior do castelo parece autêntico o suficiente para ser crível. Na época, o diretor também foi pioneiro em métodos de criar suspense, e devo admitir que, conforme o filme progrediu, fiquei obcecado em descobrir o que aconteceria com os infelizes jovens amantes. Nos primeiros minutos, Griffith restringe seus tiros a longas tomadas de uma câmera estacionária como era habitual na época, mas logo? paralelo ao assunto progressivamente mais escuro? Ele altera suas táticas de edição de uma maneira fascinante. Embora ele não tenha inventado a técnica, Griffith foi crucial na popularização do uso de ""cross-cutting""? isto é, alternando entre diferentes eventos que ocorrem ao mesmo tempo. Isto não apenas cria uma sensação de continuidade, mas também maximiza o nível de suspense, já que nós, como o público, estamos bem cientes, não apenas dos reis medonhas, mas também de que a esposa e o menestrel não percebem isso. tudo. Apesar dessas inovações, o The Sealed Room sofre de muitas das deficiências típicas da época. Todo o filme acontece em apenas duas salas, com filmagens capturadas de um total de apenas três posições, e por isso é propenso a tornar-se monótono e monótono às vezes. As performances de atuação são muito exageradas para efeitos extras, no entanto, pelo menos no caso de Arthur V. Johnson, sua exagerada na verdade contribuiu para o reconhecimento da loucura crescente do rei traído. Um momento que achei particularmente eficaz foi quando os dois amantes tentaram sair da sala, apenas para encontrar a única porta de entrada substituída por uma parede de pedra sólida. Suas reações de pânico, acompanhadas do silencioso maníaco gargarejo do rei, servem muito bem para criar uma sensação iminente de claustrofobia. Eu achava, no entanto, que seu suprimento de oxigênio estava exaurido de maneira surpreendentemente rápida.","pos"
"40380","I disagree strongly with anyone who might dismiss this film as ""just"" entertainment. Set right after the carefree, roaring 20s, during the early days of the Great Depression, Dance, Fools, Dance is at its heart an earnest cautionary tale, with a clear message about how best to endure these hard times. Yet this fast-paced and tightly-plotted film is far from being a dreary morality tale.In the 30s, Hollywood had a knack for churning out one entertaining and enlightening audience-pleaser after another, all without wasting a frame of film. Dance, Fools, Dance -- one of four films that Harry Beaumont directed in 1931 -- is barely 80 minutes long, yet its characters are well developed, its story never seems rushed, and despite its many twists in plot, the audience is never left behind.With the lone exception of Lester Vail as flaccid love interest Bob Townsend, the supporting cast is uniformly strong. Worthy of note are William Bakewell as Crawfords brother, Cliff Edwards best known as the voice of Jiminy Cricket as reporter Bert Scranton, and Clark Gable in an early supporting role as gangster Jake Luva.But this is Joan Crawfords film, and she absolutely shines in it. Made when she was just 27, this lesser-known version of Crawford will probably be unrecognizable to those more familiar with her later work. However, here is proof that long before she took home an Oscar for Mildred Pierce, Crawford was a star in the true sense of the word, a terrific actress with the charisma to carry a picture all by herself.Score: EIGHT out of TEN","Eu discordo fortemente com qualquer um que possa descartar este filme como entretenimento ""justo"". Situado logo após os 20 anos despreocupados e barulhentos, durante os primeiros dias da Grande Depressão, da Dança, do Louco, a Dança é, no fundo, uma séria história de advertência, com uma mensagem clara sobre a melhor forma de suportar esses tempos difíceis. No entanto, esse filme rápido e bem planejado está longe de ser um conto sombrio sobre moralidade. Nos anos 30, Hollywood tinha o dom de criar um público divertido e esclarecedor após o outro, tudo sem desperdiçar um quadro de filme. Dance, Fools, Dance - um dos quatro filmes que Harry Beaumont dirigiu em 1931 - tem apenas 80 minutos, mas seus personagens são bem desenvolvidos, sua história nunca parece apressada, e apesar de suas muitas reviravoltas na trama, o público nunca é Com a única exceção de Lester Vail, Bob Townsend, o elenco de apoio é uniformemente forte. Digno de nota são William Bakewell como o irmão de Crawford, Cliff Edwards, mais conhecido como a voz de Jiminy Cricket como repórter Bert Scranton, e Clark Gable em um papel coadjuvante como o gangster Jake Luva.Mas este é o filme de Joan Crawfords, e ela absolutamente brilha isto. Feita quando ela tinha apenas 27 anos, essa versão menos conhecida de Crawford provavelmente será irreconhecível para aqueles mais familiarizados com seu trabalho posterior. No entanto, aqui está a prova de que, muito antes de ela levar para casa um Oscar por Mildred Pierce, Crawford era uma estrela no verdadeiro sentido da palavra, uma excelente atriz com o carisma de levar uma foto sozinha.","pos"
"40381","This early Biograph short was so much fun to watch. The second on disc one of D.W. Griffiths ""Years of Discovery"" DVD set highly recommended it features three excellent performances by the main leads, and interesting to see Henry B. Walthall The Little Colonel, Birth of a Nation as a campy musician giving a Countess the eye and other things.The Countess husband goes berserk at his wifes betrayal and has her walled into a little room with her paramour. Its kind of incredible that they wouldnt hear the wall going up, but hey, maybe the wine had something to do with it. Here Mr. Johnson father of silent player Raymond Hackett gesticulates wildly and this adds to the melodrama, but in an unexpectedly comical way. The best moment comes at the end. As the lady passes out from shock and fear, once she realizes shes doomed, Henry picks up his instrument and ""fans"" it over her. The way he did it was so unexpected and in a strange way kind of sexy, and I just lost it, and laughed my head off. The expression on his face! From that moment I was charmed by Henry B. Walthall.","Este curta do Biograph foi muito divertido de assistir. O segundo no disco um de D.W. Griffiths ""Anos de Descoberta"" conjunto de DVD altamente recomendado que apresenta três excelentes performances pelos principais clientes potenciais, e interessante ver Henry B. Walthall O Pequeno Coronel, O Nascimento de uma Nação como um músico exagerado dando a Condessa o olho e outras coisas. O marido da condessa fica furioso com a traição de sua esposa e a deixa em um pequeno quarto com sua amante. É incrível que eles não pudessem ouvir a parede subindo, mas ei, talvez o vinho tivesse algo a ver com isso. Aqui, o pai do Raymond Hackett, o silencioso pai do Sr. Johnson, gesticula descontroladamente e isso contribui para o melodrama, mas de uma maneira inesperadamente cômica. O melhor momento vem no final. Enquanto a dama desmaia de choque e medo, uma vez que ela percebe que ela está condenada, Henry pega seu instrumento e os ""fãs"" sobre ela. A maneira como ele fez isso foi tão inesperada e estranhamente sexy, e eu apenas a perdi e ri com a cabeça. A expressão no rosto dele! A partir daquele momento, fiquei encantado com Henry B. Walthall.","pos"
"40382","Had this movie been made a few years later, I would have given it a lower score. However, for 1909, this was a dandy little movie and still stands up pretty well today. Just dont try to compare this silent film to later silents--the industry changed so radically that the shorts of the first decade of the 20th century dont look at all like movies made in the 1910s and beyond.This movie is 11 minutes long about average for most films back then and is a variation of the Edgar Allen Poe story, THE CASK OF AMONTILLADO. While many are familiar with the story, I wont elaborate further as I dont want to ruin the film. Just suffice to say that its very creepy!!","Se este filme tivesse sido feito alguns anos depois, eu teria dado uma pontuação menor. No entanto, para 1909, este foi um pequeno filme e ainda se mantém muito bem hoje. Apenas não tente comparar este filme mudo a silêncios posteriores - a indústria mudou tão radicalmente que os curtos da primeira década do século XX não parecem nada como filmes feitos nos anos 1910 e além. Este filme tem 11 minutos de duração, em média. para a maioria dos filmes da época e é uma variação da história de Edgar Allen Poe, THE CASK OF AMONTILLADO. Enquanto muitos estão familiarizados com a história, eu não vou elaborar mais como eu não quero estragar o filme. Basta dizer que é muito assustador !!","pos"
"40383","Excellent P.O.W. adventure, adapted by Eric Williams from his own book a paperback copy of which forms part of my fathers library that was inspired by true events; it may well be the first film of its kind and, therefore, has a lot to answer for Â? not just similarly stiff-upper-lipped examples such as ALBERT, R.N. 1953; which Ill be watching presently, THE COLDITZ STORY 1955 and DANGER WITHIN 1959 but higher-profile releases from the other side of the Atlantic, namely STALAG 17 1953 and THE GREAT ESCAPE 1963. This, then, sets the basis pretty solidly: British soldiers interned in a German camp devise an ingenious plan of escape, borrowing a page from Greek legend Â? burrowing from under a vaulting horse used during physical exercise and in full view of their captors! Actually, the film is neatly split into two halves: the first deals with the slow process of digging the tunnel, culminating in the escape itself, while the latter stages depict their fortunes outside the camp as they try to make it to neutral Sweden. Typically of these British films, the cast showcases several established Leo Genn, current Anthony Steel and up-and-coming Peter Finch, David Tomlinson and Bill Travers stars, to say nothing of innumerable reliable character actors Anthony Dawson, Bryan Forbes, Michael Goodliffe and Walter Gotell. The three leads/escapees are Genn, Steel and Tomlinson: while the first two stick together, the latter goes his own way Â? only to run into the others on reaching safety. As can be expected, the narrative involves plenty of suspense and excitement; as with most male-centered P.O.W. sagas, too, female interest is kept to the barest minimum. Director Lee didnt have a lengthy career Â? with this and the somewhat similar albeit with a change of both setting and viewpoint A TOWN LIKE ALICE 1956 his most noteworthy achievements Â? but he certainly milked every gripping situation in this case even if, reportedly, delays in filming saw Lee quitting his post prematurelyÂ?leaving producer Ian Dalrymple with the task of tying up loose ends!. Anyway, worth special mention is the exquisite lighting particularly during night-time sequences throughout.","Excelente P.O.W. aventura, adaptado por Eric Williams de seu próprio livro, uma cópia em brochura da qual faz parte da biblioteca do meu pai que foi inspirada em verdadeiros eventos; pode ser o primeiro filme do gênero e, portanto, tem muito a responder por? não apenas exemplos semelhantes de lábios superiores rígidos, como ALBERT, R.N. 1953; que eu estaria assistindo agora, mas em 1959, mas lançamentos de alto perfil do outro lado do Atlântico, ou seja, STALAG 17 1953 e The Great Escape 1963. Isso, então, define a base de forma bastante sólida: soldados britânicos internados em um acampamento alemão inventar um plano engenhoso de fuga, emprestando uma página da lenda grega? cavando debaixo de um cavalo de salto usado durante o exercício físico e à vista de seus captores! Na verdade, o filme é dividido em duas metades: o primeiro lida com o processo lento de escavar o túnel, culminando na fuga em si, enquanto os últimos estágios mostram suas fortunas fora do campo enquanto tentam chegar à Suécia neutra. Tipicamente desses filmes britânicos, o elenco mostra Leo Genn, atual Anthony Steel e as promissoras estrelas de Peter Finch, David Tomlinson e Bill Travers, para não falar dos inúmeros atores de confiança Anthony Dawson, Bryan Forbes, Michael Goodliffe e Walter Gotell. Os três líderes / fugitivos são Genn, Steel e Tomlinson: enquanto os dois primeiros se unem, o segundo segue seu próprio caminho. só para correr para os outros ao atingir a segurança. Como se pode esperar, a narrativa envolve muito suspense e entusiasmo; como com a maioria dos P.O.W. sagas, também, o interesse feminino é mantido no mínimo. Diretor Lee não teve uma longa carreira? com isso e o algo semelhante, embora com uma mudança de cenário e de ponto de vista, suas realizações mais notáveis? mas ele certamente ordenhou cada situação emocionante neste caso, mesmo que, segundo relatos, os atrasos nas filmagens tornassem Lee abandonando prematuramente seu posto - deixando o produtor Ian Dalrymple com a tarefa de amarrar as pontas soltas! De qualquer forma, vale a pena mencionar a requintada iluminação, particularmente durante as seqüências noturnas.","pos"
"40384","This is the true story of how three British soldiers escaped from the German Prisoner Of War POW camp, Stalag Luft III, during the Second World War. This is the same POW camp that was the scene for the Great Escape which resulted in the murder of 50 re-captured officers by the Gestapo and later was made into a very successful movie of the same name. While the other POWs in Stalag Luft III are busy working on their three massive tunnels known as Tom, Dick & Harry, two enterprising British prisoners came up with the idea to build a wooden vaulting horse which could be placed near the compound wire fence, shortening the distance they would have to tunnel from this starting point to freedom. The idea to build their version of the Trojan Horse came to them while they were discussing classic attempts for escape and observing some POWs playing leap-frog in the compound.Initially containing one, and later with two POWs hidden inside, the wooden horse could be carried out into the compound and placed in almost the same position, near the fence, on a daily basis. While volunteer POWS vaulted over the horse, the escapees were busy inside the horse digging a tunnel from under the vaulting horse while positioned near the wire, under the wire, and into the woods. The story also details the dangers that two of the three escaping POWs faced while traveling through Germany and occupied Europe after they emerged from the tunnel. All three POWs who tried to escape actually hit home runs escaped successfully to their home base.. The Wooden Horse gives a very accurate and true feeling of the tension and events of a POW breakout. The movie was shot on the actual locations along the route the two POWs traveled in their escape. Made with far less a budget than The Great Escape, The Wooden Horse is more realistic if not more exciting than The Great Escape and never fails to keep you from the edge of your seat rooting for the POWs to make good their escape. The story line is crisp and the acting rings true and is taut enough to keep the tension up all the way through the movie. The Wooden Horse is based on the book of the same name by one of the escapees, Eric Williams, and is, by far, the best POW escape story ever made into a movie. Some of the actual POWs were used in the movie to reprise their existence as prisoners in Stalag Luft III. I give this movie a well deserved ten.","Esta é a verdadeira história de como três soldados britânicos escaparam do campo de prisioneiros de guerra German Prisoner Of War, Stalag Luft III, durante a Segunda Guerra Mundial. Este é o mesmo campo de prisioneiros de guerra que foi o cenário para a Grande Escapada, que resultou no assassinato de 50 policiais recapturados pela Gestapo e mais tarde foi transformado em um filme de muito sucesso com o mesmo nome. Enquanto os outros prisioneiros de guerra em Stalag Luft III estão ocupados trabalhando em seus três enormes túneis conhecidos como Tom, Dick e Harry, dois prisioneiros britânicos empreendedores tiveram a idéia de construir um cavalo de madeira que poderia ser colocado perto da cerca de arame composto, encurtando a distância que eles teriam de escavar desde esse ponto inicial até a liberdade. A idéia de construir sua versão do Cavalo de Tróia veio a eles enquanto eles discutiam as tentativas clássicas de fuga e observavam alguns prisioneiros de guerra jogando rã-salto no complexo. Inicialmente contendo um, e depois com dois prisioneiros escondidos dentro, o cavalo de madeira podia ser realizado no composto e colocado em quase a mesma posição, perto da cerca, em uma base diária. Enquanto os prisioneiros de guerra voluntaristas saltavam sobre o cavalo, os fugitivos estavam ocupados dentro do cavalo, cavando um túnel sob o cavalo saltitante, enquanto estavam posicionados perto do arame, debaixo do arame e na mata. A história também detalha os perigos que dois dos três prisioneiros de guerra enfrentaram quando viajavam pela Alemanha e ocupavam a Europa depois de saírem do túnel. Todos os três prisioneiros de guerra que tentaram fugir na verdade atingiram corridas de casa escaparam com sucesso para sua base. O Cavalo de Madeira dá uma sensação muito precisa e verdadeira da tensão e dos eventos de uma fuga de prisioneiros de guerra. O filme foi filmado nos locais reais ao longo da rota que os dois prisioneiros de guerra viajaram em sua fuga. Feito com um orçamento muito menor do que The Great Escape, The Wooden Horse é mais realista, se não mais emocionante do que The Great Escape e nunca deixa de mantê-lo longe do seu lugar torcendo para os prisioneiros de guerra para fazer o seu escape. O enredo é nítido e os anéis de atuação são verdadeiros e são suficientes para manter a tensão durante todo o filme. O Cavalo de Madeira é baseado no livro de mesmo nome de um dos fugitivos, Eric Williams, e é, de longe, a melhor história de fuga de prisioneiros de guerra já feita em um filme. Alguns dos prisioneiros de guerra foram usados ​​no filme para reprisar sua existência como prisioneiros em Stalag Luft III. Eu dou a este filme um merecido dez.","pos"
"40385","Playing out as a sort of pre runner to The Great Escape some 13 years later, this smashing little British film plays it straight with no thrills and dare do well overkill. First part of the movie is the set up and subsequent escape of our protagonists, whilst the second part concentrates on their survival whilst on the run as they try to reach Sweden. The film relies on pure characters with simple, effective, and yes, believable dialogue to carry it thru, and it achieves its aims handsomely. No little amount of suspense keeps the film ticking along, and as an adventure story it works perfectly for the time frame it adheres to, so a big thumbs to the film that may well be the first of its type ?.7/10","Jogando como uma espécie de pré-runner para The Great Escape cerca de 13 anos depois, este pequeno filme britânico esmagador joga em linha reta sem emoções e ousar fazer um exagero. A primeira parte do filme é a montagem e a subsequente fuga dos nossos protagonistas, enquanto a segunda parte concentra-se na sua sobrevivência enquanto estão em fuga enquanto tentam chegar à Suécia. O filme baseia-se em personagens puros com um diálogo simples, efetivo e, sim, convincente para levá-lo a cabo, e alcança seus objetivos de forma generosa. Nenhuma pequena quantidade de suspense mantém o filme em andamento, e como uma história de aventura funciona perfeitamente para o período de tempo em que ele adere, então um grande detalhe no filme que pode muito bem ser o primeiro de seu tipo? .7 / 10","pos"
"40386","While thinking of ""The Great Escape"" I allowed my mind to wander back to this little gem of a movie from my childhood. I had read and re-read the autobiographical novel from 1949 which inspired it, and when it came to the only cinema we never used that word then , actually in town that showed ""foreign"" films, I was first in line to buy my ticket.As someone brought up on wartime newsreels and propaganda films during WWII, I had an avid interest in exploring the realities of that conflict as reflected in the memoirs and stories of men who were there in person. That extended later to a keen willingness over the years to buy any book on the subject, and eventually to read the equally compelling novels of Hans Helmut Kirst and Erich Maria Remarque, which provided an even deeper sensibility. The movie versions, however, were unlike this one in that they rarely delivered the goods.The medium of black-and-white film has never been served so well as it was in those years. I have never seen any technicolor version of war that seems as authentic as do the deep chiaroscuros of films like ""The Wooden Horse."" If it is true that we are destined always to be captive to the images of our childhood, then I confess it freely.And there will never be another the likes of Leo Genn as the emblematic British war hero on film. Not even Sir Alec.","Enquanto pensava em ""The Great Escape"" eu permiti que minha mente vagasse de volta para esta pequena jóia de um filme da minha infância. Eu li e reli o romance autobiográfico de 1949 que o inspirou, e quando se tratava do único cinema em que nunca usamos essa palavra, na verdade na cidade que mostrava filmes ""estrangeiros"", fui o primeiro na fila para comprar meu ingresso. Como alguém criado em noticiários de guerra e filmes de propaganda durante a Segunda Guerra Mundial, eu tinha um ávido interesse em explorar as realidades desse conflito, como refletido nas memórias e histórias de homens que estavam lá pessoalmente. Isso se estendeu mais tarde a uma grande vontade, ao longo dos anos, de comprar qualquer livro sobre o assunto e, por fim, ler os romances igualmente convincentes de Hans Helmut Kirst e Erich Maria Remarque, que proporcionavam uma sensibilidade ainda mais profunda. As versões cinematográficas, no entanto, eram diferentes daquela em que raramente distribuíam os produtos. O meio do filme em preto-e-branco nunca foi tão bem servido como naqueles anos. Eu nunca vi uma versão tecnicolor da guerra que parecesse tão autêntica quanto os profundos da história de filmes como ""O Cavalo de Madeira"". Se é verdade que estamos destinados a ser sempre cativos das imagens de nossa infância, então confesso-o livremente. E nunca haverá outro como Leo Genn como o emblemático herói de guerra britânico no cinema. Nem mesmo Sir Alec.","pos"
"40387","The Wooden Horse is a very clever movie about a very clever and successful escape plan worked out by British POWs during World War II. It is superbly acted with a wry sense of humor, especially the lines expressed by the acid-tongues Leo Genn. Anthony Steele and David Tomlinson later George Banks in Mary Poppins are marvelous as the two heroes. The direction is taut and fast-moving throughout. Highly Recommended.","The Wooden Horse é um filme muito inteligente sobre um plano de fuga muito inteligente e bem-sucedido elaborado por prisioneiros de guerra britânicos durante a Segunda Guerra Mundial. É soberbamente interpretado com um senso de humor irônico, especialmente as linhas expressas pelas línguas-ácido Leo Genn. Anthony Steele e David Tomlinson mais tarde George Banks em Mary Poppins são maravilhosos como os dois heróis. A direção é firme e rápida. Altamente recomendado.","pos"
"40388","The Wooden Horse was one of the first ""great"" escape stories from World War II, telling the true story of Eric Williams and others in their escape from Stalag-Lufft III in October of 1943. I really like this film, but had to by it on VHS from Amazon in England and get it transferred from PAL format in the U.S. I read the book when I was in hight school, after having seen a portion of the film in the early 60s on T.V. The taunt drama of Peter and John trying to escape from Germany during the war is more realistic than the treck of the escapes portrayed in the Great Escape. This film is a lost treasure, that should be made more available to American audiences.","O Cavalo de Madeira foi uma das primeiras histórias de fuga ""grandes"" da Segunda Guerra Mundial, contando a história real de Eric Williams e outros em sua fuga de Stalag-Lufft III em outubro de 1943. Eu realmente gosto deste filme, mas tive que por em VHS da Amazon na Inglaterra e transferi-lo do formato PAL nos EUA. Eu li o livro quando estava no ensino médio, depois de ter visto uma parte do filme no começo dos anos 60 na TV. O drama insultado de Peter e John tentando fugir da Alemanha durante a guerra é mais realista do que o rastro das fugas retratadas na Grande Fuga. Este filme é um tesouro perdido, que deve ser disponibilizado para o público americano.","pos"
"40389","In 1943, a group of RAF Officers, including Eric Wiiliams, decide to escape from a POW camp using a Gymnastic Vaulting Horse in the courtyard. In 1950, it was decided to film his account, and it kick-started a peculiar British Film Genre- the Military Prison Camp story that reached its apogee in Danger Within 1959.The Wooden Horse is one of the quietest films I have ever watched. There are no great dramatic moments, but a steady storyline eventually builds to a climax that has more tension because the story doesnt give way for unlikely drama, jump cuts or jacked up somethings about to happen! music. It is utterly of its time and works beautifully.Leo Glenn, Anthony Steel and David Tomlinson lead a curiously low key cast of extras and I suspect non-actors. Without exception, all are constantly mono-tonal and quiet. They keep emotion out of their roles. As so many were, until recently, ex-service, I suspect they recreated their war time roles as Officers and Gentlemen.This unemotional approach does not detract from any dramatic tension. On the contrary, unlike most Wartime Escape Films, the story doesnt end at the barbed wire: and that fact alone keeps me glued to the end.","Em 1943, um grupo de oficiais da RAF, incluindo Eric Wiiliams, decide fugir de um campo de prisioneiros de guerra usando um Cavalo de Salto Ginástico no pátio. Em 1950, foi decidido filmar sua conta, e deu início a um peculiar filme britânico - a história do Campo de Prisões Militar que atingiu seu apogeu em Perigo em 1959. O Cavalo de Madeira é um dos filmes mais silenciosos que já vi. Não há grandes momentos dramáticos, mas um enredo constante acaba se transformando em um clímax que tem mais tensão porque a história não dá lugar a improváveis ​​dramas, pulos ou coisas do tipo que estão por acontecer! música. É totalmente do seu tempo e funciona lindamente. Lionel Glenn, Anthony Steel e David Tomlinson lideram um elenco de extras incrivelmente baixo e suspeito de não-atores. Sem exceção, todos são constantemente mono-tonais e silenciosos. Eles mantêm a emoção fora de seus papéis. Como muitos eram, até recentemente, ex-funcionários, suspeito que eles recriaram seus papéis de tempo de guerra como Oficiais e Senhores. Essa abordagem sem emoção não diminui qualquer tensão dramática. Pelo contrário, ao contrário da maioria dos Filmes de Escape de Guerra, a história não termina no arame farpado: e esse fato por si só me mantém colado ao fim.","pos"
